UserName,Handle,Timestamp,Text,Comments,Likes,Retweets,Views,Engagement Score,ImageURLs
The River,@latentspace_,2023-10-26T17:47:10.000Z,"The River
@latentspace_
·
31mMore endless imagery #midjourney #nft #river #aiart #aiartcommunity #aiartwork #aiartist #aiartoftheday #aidrawing #AIgenerated #aiartofinstagram #digitalartist #generativeAI #igdaily #instalike #instalove #picoftheday #portraits #21am",1,0,7,35,20.00,"https://pbs.twimg.com/profile_images/1674081266721857541/j49ctSI6_x96.jpg, https://pbs.twimg.com/media/F9Yi8T2WwAAacTl?format=jpg&name=medium"
PedroVenancio72 | pedrovenancio72.near |,@PedroVenancio72,2023-10-26T17:35:17.000Z,"PedroVenancio72 | pedrovenancio72.near |
@PedroVenancio72
·
43m   Unlock valuable resources to fuel your growth and success, tapping into a wealth of knowledge and expertise through our range of digital product guides. 
#digital #courses #guides #digitalguides #digitalcourses #chatgpt #midjourney
 https://buff.ly/3LrV5p3",0,0,1,16,6.25,"https://pbs.twimg.com/profile_images/1698466974903271424/A0KB_3Co_x96.jpg, https://abs-0.twimg.com/emoji/v2/svg/1f389.svg, https://abs-0.twimg.com/emoji/v2/svg/1f631.svg, https://abs-0.twimg.com/emoji/v2/svg/1f389.svg, https://abs-0.twimg.com/emoji/v2/svg/1f447.svg, https://abs-0.twimg.com/emoji/v2/svg/1f449.svg, https://pbs.twimg.com/media/F9YgP2zXQAAW10O?format=jpg&name=medium"
Trinh tran,@Trinhtr28224362,2023-10-26T17:34:23.000Z,"Trinh tran
@Trinhtr28224362
·
44mThe journey of a thousand miles begins with one step. - Lao Tzu
Tool:https://maze.guru/?ref=auto 
#AIArtwork #AIグラビア #mazeguru #animegirl #AnimeArt #aiartcommunity #midjourney #stablediffusion#dalle3#chatgpt3",0,0,2,16,12.50,"https://pbs.twimg.com/profile_images/1648210092335181824/RLPV1NzL_x96.jpg, https://pbs.twimg.com/media/F9YgCvMboAAqj3P?format=jpg&name=large"
Joshua,@joshuatxs871,2023-10-26T17:31:21.000Z,"Joshua
@joshuatxs871
·
47mYou must be the change you wish to see in the world. - Mahatma Gandhi
Tool:https://maze.guru/?ref=auto 
#AIArtwork #AIグラビア #mazeguru #animegirl #AnimeArt #aiartcommunity #midjourney #stablediffusion#dalle3#chatgpt3",0,0,3,14,21.43,"https://pbs.twimg.com/profile_images/1681917347295293440/1kSndqW3_x96.jpg, https://pbs.twimg.com/media/F9YfWM8boAEpZs5?format=jpg&name=large"
Artmac,@Artmacsoft,2023-10-26T17:30:01.000Z,"Artmac
@Artmacsoft
·
48mUnlock Your Superhuman Potential With ChatGPT: 5 Powerful Prompts 

https://zurl.co/mTRM 

#chatgpt #ai #aiart #midjourney #openai #digitalart #chatbot #artmac #artmactrends #artmacllc",0,0,2,18,11.11,"https://pbs.twimg.com/profile_images/1405334189138972676/wjtYaf0r_x96.png, https://pbs.twimg.com/card_img/1717150125162676224/ojEeCiDL?format=jpg&name=medium"
AI Art. Human Music.,@AIArtHumanMusic,2023-10-26T17:27:16.000Z,"AI Art. Human Music.
@AIArtHumanMusic
·
51mReplying to 
@AIArtHumanMusic",0,0,0,7,0.00,https://pbs.twimg.com/profile_images/1576334362240483328/rAYjJCeZ_x96.jpg
KIAI,@KIAI4RT,2023-10-26T17:26:00.000Z,"KIAI
@KIAI4RT
·
52m#Midjourney #AIart #Niji 

An angel to protect you",1,3,16,125,15.20,"https://pbs.twimg.com/profile_images/1701532693555503104/yuDaWRGF_x96.jpg, https://abs-0.twimg.com/emoji/v2/svg/1fa77.svg, https://pbs.twimg.com/media/F9WCLCpXwAAxHB3?format=jpg&name=medium"
Brett Patterson,@brettpatterson,2023-10-26T17:25:49.000Z,"Brett Patterson
@brettpatterson
·
52mCybercoupe
#midjourneyai #tesla #cybertruck  #superheavy #midjourney #ai #aidesign #aigenerated #generativedesign #aicars #aicardesign #aiconceptdesign  #midjourneycars #automotivedesign #cardesign #transportdesign #carconcept #conceptdesign",1,0,2,35,5.71,"https://pbs.twimg.com/profile_images/1709894106972041216/Ln68Mcy8_x96.jpg, https://pbs.twimg.com/media/F9YeFM-boAI6rVV?format=jpg&name=medium"
La Phalène Libre (Lilou),@laphalenelibre,2023-10-26T17:24:12.000Z,"La Phalène Libre (Lilou)
@laphalenelibre
·
54mHoly Spirit 
#AIart #GenerativeAI #digitalart  #AIArtwork  #gm #ga #gn #midjourney #SDXL #DALLE3 #thursdayvibes #ThursdayMotivation",2,0,6,114,5.26,"https://pbs.twimg.com/profile_images/1717116220409802752/ZIf3iC52_x96.jpg, https://abs-0.twimg.com/emoji/v2/svg/1fab6.svg, https://abs-0.twimg.com/emoji/v2/svg/269c.svg, https://pbs.twimg.com/media/F9YdsY1X0AAH-rZ?format=jpg&name=medium"
spineticks,@spineticks,2023-10-26T17:24:09.000Z,"spineticks
@spineticks
·
54mA.I. Generated Custom Action Figures in G.I. JOE Classified Style

#gijoe #gijoeclassified #actionfigures #toys #midjourney",0,0,0,2,0.00,"https://pbs.twimg.com/profile_images/1716291830885879808/rboDEQjG_x96.jpg, https://pbs.twimg.com/card_img/1717592918478004226/gf65cbOx?format=jpg&name=360x360"
lemncake,@lemncake,2023-10-26T17:24:00.000Z,"lemncake
@lemncake
·
54mLocked
#midjourney #midjourneyV52 #AIArtwork #AIArtCommunity",0,0,0,7,0.00,"https://pbs.twimg.com/profile_images/1654960565150785537/UfOlitpj_x96.jpg, https://pbs.twimg.com/media/F9YJzTcWMAAwdTp?format=jpg&name=medium"
𝑹𝑨𝑬𝑫𝑼𝑺,@RA3DUS,2023-10-26T17:23:16.000Z,"𝑹𝑨𝑬𝑫𝑼𝑺
@RA3DUS
·
55mSometimes you need a walk
#AIArtworks #midjourney",0,0,2,26,7.69,"https://pbs.twimg.com/profile_images/1695671139345821696/XF7CwpEi_x96.jpg, https://pbs.twimg.com/media/F9Yc81BXgAA91qC?format=jpg&name=medium"
AIR_Design,@AIRDesignPort,2023-10-26T17:19:57.000Z,"AIR_Design
@AIRDesignPort
·
58mBeautiful Woman 

#midjourneyV52 #midjourney #digitalart #AIart #AIArtCommuity #midjourneyart #AIartists",0,0,3,13,23.08,"https://pbs.twimg.com/profile_images/1572836923252658176/CqXLzaMe_x96.jpg, https://pbs.twimg.com/media/F9YcvQjWsAE2RWl?format=jpg&name=medium"
AIR_Design,@AIRDesignPort,2023-10-26T17:18:27.000Z,"AIR_Design
@AIRDesignPort
·
1hBeautiful Woman 

#midjourneyV52 #midjourney #digitalart #AIart #AIArtCommuity #midjourneyart #AIartists",0,0,2,16,12.50,"https://pbs.twimg.com/profile_images/1572836923252658176/CqXLzaMe_x96.jpg, https://pbs.twimg.com/media/F9YcZWYXUAAvyf5?format=jpg&name=medium"
AIR_Design,@AIRDesignPort,2023-10-26T17:17:57.000Z,"AIR_Design
@AIRDesignPort
·
1hBeautiful Woman 

#midjourneyV52 #midjourney #digitalart #AIart #AIArtCommuity #midjourneyart #AIartists",0,0,2,16,12.50,"https://pbs.twimg.com/profile_images/1572836923252658176/CqXLzaMe_x96.jpg, https://pbs.twimg.com/media/F9YcSBaXQAAityf?format=jpg&name=medium"
AIR_Design,@AIRDesignPort,2023-10-26T17:17:30.000Z,"AIR_Design
@AIRDesignPort
·
1hBeautiful Woman 

#midjourneyV52 #midjourney #digitalart #AIart #AIArtCommuity #midjourneyart #AIartists",0,0,2,15,13.33,"https://pbs.twimg.com/profile_images/1572836923252658176/CqXLzaMe_x96.jpg, https://pbs.twimg.com/media/F9YcLU7XQAAVMZH?format=jpg&name=medium"
AIR_Design,@AIRDesignPort,2023-10-26T17:17:16.000Z,"AIR_Design
@AIRDesignPort
·
1hBeautiful Woman 

#midjourneyV52 #midjourney #digitalart #AIart #AIArtCommuity #midjourneyart #AIartists",0,0,2,16,12.50,"https://pbs.twimg.com/profile_images/1572836923252658176/CqXLzaMe_x96.jpg, https://pbs.twimg.com/media/F9YcH8YWUAAIXVA?format=jpg&name=medium"
posorom,@posorom,2023-10-26T17:15:28.000Z,"posorom
@posorom
·
1hSnow White in different perspective.
#aiart #aiartcommunity #aigirls #midjourney",0,1,5,33,18.18,"https://pbs.twimg.com/profile_images/1681409438639423488/QVsk8P3w_x96.jpg, https://pbs.twimg.com/media/F9YbQC0WgAA4YAq?format=jpg&name=medium"
Noobster AI,@Noobster_AI,2023-10-26T17:09:16.000Z,"Noobster AI
@Noobster_AI
·
1h.

#midjourneyart #adobefirefly  #firefly #art #artist #anime #aiartgallery #aiart #aiartist #ai #aiartwork #fantasyart #generatedart #midjourneyai #midjourney #aigenerated #NFT",0,0,3,43,6.98,"https://pbs.twimg.com/profile_images/1692408200816128000/36bPsmDp_x96.jpg, https://pbs.twimg.com/media/F9YaSbRX0AAk7m7?format=jpg&name=medium"
特定,@_o__o_l,2023-10-26T17:07:00.000Z,"特定
@_o__o_l
·
1h#midjourney",0,0,1,16,6.25,"https://pbs.twimg.com/profile_images/1274708842656354306/l_2RXZa7_x96.jpg, https://pbs.twimg.com/media/F9XcfANawAAYfMZ?format=jpg&name=medium"
Possibly_Ai,@Possibly_Ai_Art,2023-10-26T17:04:27.000Z,"Possibly_Ai
@Possibly_Ai_Art
·
1hNouvelle série ""Down With the Sickness""
#aiart #aiartists #aiartcommunity #midjourney #midjourneyart #midjourneyartist #aiartwork #blackandwhitephotography #blackandwhite #downwiththesickness #sickness #mentalhealth #mentalhealthawareness #asylum",1,1,7,35,22.86,"https://pbs.twimg.com/profile_images/1658495941660274690/zLIcP0lL_x96.jpg, https://pbs.twimg.com/media/F9YZLYsWkAArdj-?format=png&name=medium"
Bubuzhuzhu J,@jkoy_s,2023-10-26T17:01:12.000Z,"Bubuzhuzhu J
@jkoy_s
·
1h""After years of starless nights, I finally found my shining star.""
Thank you.
#AIart #aiartcommunity #nijijourney #midjourney #niji #girlart #anime",0,1,6,43,16.28,"https://pbs.twimg.com/profile_images/1710393542793957376/qn9xmR0z_x96.jpg, https://abs-0.twimg.com/emoji/v2/svg/1f517.svg, https://pbs.twimg.com/media/F9YYcrdboAEsbjA?format=jpg&name=small, https://pbs.twimg.com/media/F9YYcr8boAE0kTJ?format=jpg&name=small"
Bee the Crypto Girl,@BeeCryptoGirl,2023-10-26T17:02:00.000Z,"Bee the Crypto Girl
@BeeCryptoGirl
·
1hDaily Dose Of AI (Day 99):
Image generated on MidJourney
#midjourney #midjourneyartwork
Prompt in ""ALT"" Image Description",0,0,1,12,8.33,"https://pbs.twimg.com/profile_images/1569511765767254019/q5fMOKMY_x96.jpg, https://abs-0.twimg.com/emoji/v2/svg/1f449-1f3fb.svg, https://pbs.twimg.com/media/F9Lu-GXbUAAvHM2?format=jpg&name=medium"
ai_altdims,@ai_altdims,2023-10-26T17:00:02.000Z,"ai_altdims
@ai_altdims
·
1hWith Sisterhood. We Shall Never Lose!
#Spartans #Sparta #Greek #Greece #Fire #Girls #Midjourney #Ai #AiArt #Niji #aigirls #Thursday",2,1,11,187,6.42,"https://pbs.twimg.com/profile_images/1711760708818407425/2EIugFFB_x96.jpg, https://pbs.twimg.com/media/F9TyLkCW4AAc52Z?format=jpg&name=medium"
Gurni,@gurniaiart,2023-10-26T16:55:14.000Z,"Gurni
@gurniaiart
·
1hBringing the film title to life using Midjourney  
                        Earwig and the Witch

#AIArtworks #ai #Midjourney #midjourneyartwork #Midjourneyai #StudioGhibli #gurniaiart",0,0,3,18,16.67,"https://pbs.twimg.com/profile_images/1703759169885556736/4ScBWbrq_x96.png, https://abs-0.twimg.com/emoji/v2/svg/1f3ac.svg, https://abs-0.twimg.com/emoji/v2/svg/1f3ac.svg, https://abs-0.twimg.com/emoji/v2/svg/37-20e3.svg, https://pbs.twimg.com/media/F9YW04RW4AAiVPS?format=jpg&name=large"
Eddie Leach,@eddieleachai,2023-10-26T16:45:00.000Z,"Eddie Leach
@eddieleachai
·
1h18:00 today will see my first #YouTube video go #LIVE. We look at the Tile parameter of Midjourney that allows you to create digit wallpaper creating seamless patterns. #outtakes #midjourney #midjourneytileprompt #ai #ainews #comments #like #subscribe #tutorial #aitutorial",0,0,0,12,0.00,"https://pbs.twimg.com/profile_images/1706711238124703744/Cthf-lS8_x96.jpg, https://pbs.twimg.com/media/F9W_-yDWgAAuv1r?format=jpg&name=medium"
"Thysania Regina, the White Witch Queen",@ThysaniaRegina,2023-10-26T16:43:56.000Z,"Thysania Regina, the White Witch Queen
@ThysaniaRegina
·
1h#aiart #midjourney #fairy #fae #dolls #spooktober #trypophobia",2,0,6,54,11.11,"https://pbs.twimg.com/profile_images/1712149711560593409/mJXsEovZ_x96.jpg, https://pbs.twimg.com/media/F9YUYR2boAA9rgL?format=jpg&name=medium"
Ludvik Herrera,@ludvikherrera,2023-10-26T16:41:51.000Z,"Ludvik Herrera
@ludvikherrera
·
1hImagined Commercial Fashion Photography
Remixed by Ludvik Herrera using #Midjourney and animated 3D motion by #LeiaPix #MidjourneyAI #MidjourneyArtwork #NoFilter #FashionPhotography #ArtificialIntelligence #AI #AIArtwork #AIart #MidjourneyV52 #GenerativeAI
@LeiaInc
 @Midjourney",0,0,0,30,0.00,"https://pbs.twimg.com/profile_images/923423538161291264/zBpPNy5v_x96.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1717582237787422720/pu/img/bQo5fqNEiFPaMLLp.jpg"
Ludvik Herrera,@ludvikherrera,2023-10-26T16:40:58.000Z,"Ludvik Herrera
@ludvikherrera
·
1hImagined Commercial Fashion Photography
Remixed by Ludvik Herrera using #Midjourney and animated 3D motion by #LeiaPix #MidjourneyAI #MidjourneyArtwork #NoFilter #FashionPhotography #ArtificialIntelligence #AI #AIArtwork #AIart #MidjourneyV52 #GenerativeAI
@LeiaInc
 @Midjourney",0,0,1,27,3.70,https://pbs.twimg.com/profile_images/923423538161291264/zBpPNy5v_x96.jpg
Ludvik Herrera,@ludvikherrera,2023-10-26T16:40:15.000Z,"Ludvik Herrera
@ludvikherrera
·
1hImagined Commercial Fashion Photography
Remixed by Ludvik Herrera using #Midjourney and animated 3D motion by #LeiaPix #MidjourneyAI #MidjourneyArtwork #NoFilter #FashionPhotography #ArtificialIntelligence #AI #AIArtwork #AIart #MidjourneyV52 #GenerativeAI
@LeiaInc
 @Midjourney",0,0,1,28,3.57,"https://pbs.twimg.com/profile_images/923423538161291264/zBpPNy5v_x96.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1717581817316880384/pu/img/_J2gapydYouRvbbK.jpg"
Ludvik Herrera,@ludvikherrera,2023-10-26T16:39:16.000Z,"Ludvik Herrera
@ludvikherrera
·
1hImagined Commercial Fashion Photography
Remixed by Ludvik Herrera using #Midjourney and animated 3D motion by #LeiaPix #MidjourneyAI #MidjourneyArtwork #NoFilter #FashionPhotography #ArtificialIntelligence #AI #AIArtwork #AIart #MidjourneyV52 #GenerativeAI
@LeiaInc
 @Midjourney",0,0,2,26,7.69,"https://pbs.twimg.com/profile_images/923423538161291264/zBpPNy5v_x96.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1717581469021790208/pu/img/0Y81qInWkP9BbFLR.jpg"
.cybourg | LovingAI #AI #NFT #W3 #HNS,@delamesa2018,2023-10-26T16:32:51.000Z,".cybourg | LovingAI #AI #NFT #W3 #HNS
@delamesa2018
·
1h""Sorry I am not Iron Man!""

GN...
#aiart #aiartist #aiartcommunity #aiartgallery #midjourney #nijijourney",0,0,2,30,6.67,"https://pbs.twimg.com/profile_images/1679655717689774080/E2uzX8aI_x96.jpg, https://pbs.twimg.com/media/F9YR9QibgAAOwUq?format=jpg&name=large"
7any.com,@7anyai,2023-10-26T16:25:02.000Z,"7any.com
@7anyai
·
1h
Automated东方元素AI Art https://catxpapa.com/gallery/show/PCH018zh.html… 
 点击链接下载大图，浏览完整图库，自选图片制作明信片、贴纸。
download HD images, browse gallery, make postcards and stickers.
@CATxPAPA
 @LordDoomed
 @7anyai
#Midjourney #MidjourneyAI #AIArt #AIGC #Postcard #Sticker #WallArt #MJ",0,1,0,296,0.34,"https://pbs.twimg.com/profile_images/1658400756163043329/GszrwXaj_x96.jpg, https://abs-0.twimg.com/emoji/v2/svg/1f449.svg, https://pbs.twimg.com/card_img/1717578093760548867/2ZijYZ9m?format=jpg&name=small"
JLC AI,@JLC_AI,2023-10-26T16:24:45.000Z,"JLC AI
@JLC_AI
·
1hDALL-E 3 through ChatGPT is such a wonderful adventure! A much better experience than using Midjourney! It's just a conversation. #DALLE3 #Midjourney #AIArtCommuity",0,0,0,14,0.00,https://pbs.twimg.com/profile_images/1644495532591570945/aeNMCh9m_x96.jpg
Black Canvas NFT,@nft_blackcanvas,2023-10-26T16:24:04.000Z,"Black Canvas NFT
@nft_blackcanvas
·
1hUniverse 
BlackCanvas Ai Art
#AIart #Creative #digitalart #aiartcommunity #NFTcommunity #midjourneyart #Midjourney #opensea",1,29,11,477,8.39,"https://pbs.twimg.com/profile_images/1680332523178426368/yWLneOln_x96.jpg, https://abs-0.twimg.com/emoji/v2/svg/1f7e6.svg, https://abs-0.twimg.com/emoji/v2/svg/2b1c.svg, https://pbs.twimg.com/media/F9YP8hpWEAM-Xoy?format=jpg&name=900x900"
Randi Rezendes,@RandiRezendes,2023-10-26T16:22:11.000Z,"Randi Rezendes
@RandiRezendes
·
1h   

#TheRezmyra #AIArt #MidJourney #WalkingToFindStories 

https://tiktok.com/t/ZT8kTX5DA/",0,0,0,24,0.00,"https://pbs.twimg.com/profile_images/1284125114649452544/fW65845t_x96.jpg, https://abs-0.twimg.com/emoji/v2/svg/1f6b6-200d-2640-fe0f.svg, https://abs-0.twimg.com/emoji/v2/svg/1f4d6.svg, https://abs-0.twimg.com/emoji/v2/svg/1f6b6-200d-2642-fe0f.svg, https://pbs.twimg.com/profile_images/1629320402500550659/udxJGP8C_normal.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1717577065770127360/pu/img/8iHYusDf6PaTQqtq.jpg"
Midjourney Bot,@midjourney_bot_,2023-10-26T16:21:26.000Z,"Midjourney Bot
@midjourney_bot_
·
1h
Automatedsailor moon in the sky，with a silver body and glitters with lights above, extreme iridescent reflection，in the style of vray tracing, vibrant manga, shiny/glossy #midjourney #midjourneyv5 #midjourneyart #stablediffusion #ai #aiart #aiartcommunity #aigenerated #bot",0,0,0,19,0.00,"https://pbs.twimg.com/profile_images/1652197159452778502/M3g1crcE_x96.jpg, https://pbs.twimg.com/media/F9YPV-PWEAM65h1?format=jpg&name=medium"
(THE) Justin.,@JustMakesBeats,2023-10-26T16:19:23.000Z,"(THE) Justin.
@JustMakesBeats
·
1hIn The Trenches.

#ai #aigeneratedart #aiart #midjourney #aigenerated #beautiful #photography #area25 #art #war #aiartcommunity #thejustin #black #love #aiphotography",0,0,2,48,4.17,"https://pbs.twimg.com/profile_images/1637078288534491139/2FSSU3LC_x96.jpg, https://pbs.twimg.com/media/F9YO4Ppa4AAmc0d?format=jpg&name=medium"
マンハイム_MD出力bot,@MdManheim,2023-10-26T16:18:17.000Z,"マンハイム_MD出力bot
@MdManheim
·
2h掲載日時：2023/10/27　1:18
登録日：2023/5/10
アンドロイド名:和風アンドロイド29番
#midjourney #midjourneyart #aiart #android #アンドロイド #ロボ娘 https://mtbrs.net/ps_vonmanheim01ai_WaHU_androidsk29k_jpg…",0,0,1,20,5.00,"https://pbs.twimg.com/profile_images/1658122924639780865/hf5OfF_a_x96.jpg, https://pbs.twimg.com/media/F9YOoLqXMAAc2ra?format=jpg&name=medium"
chrypnotoad,@chrypnotoad,2023-10-26T16:13:31.000Z,"chrypnotoad
@chrypnotoad
·
2hRainy day 
#aiart #midjourney",0,1,3,25,16.00,"https://pbs.twimg.com/profile_images/1704225777921712130/tzgqVAyd_x96.jpg, https://pbs.twimg.com/media/F9YNcO5WAAAAoyb?format=jpg&name=medium"
AlexAImaginator,@TraffAlex,2023-10-26T16:10:01.000Z,"AlexAImaginator
@TraffAlex
·
2hToday's  #Promptshare 

 mixed - random inspiration

 #midjourney prompt  ALT
 #psychic #projecting #robotics #engineer #cloned #humanoids #grown #body #combat #Digitalart #illustration #picture #artsy #beautiful #creative #graphic #graphics #DigitalArtist…
Show more",0,1,2,78,3.85,"https://pbs.twimg.com/profile_images/1690847147724320768/fSaU5kCb_x96.jpg, https://abs-0.twimg.com/emoji/v2/svg/1f31f.svg, https://abs-0.twimg.com/emoji/v2/svg/1f31f.svg, https://abs-0.twimg.com/emoji/v2/svg/1f4d8.svg, https://abs-0.twimg.com/emoji/v2/svg/2728.svg, https://abs-0.twimg.com/emoji/v2/svg/27a1.svg, https://abs-0.twimg.com/emoji/v2/svg/1f50e.svg, https://pbs.twimg.com/media/F9YL8teXwAEeWcz?format=jpg&name=small, https://pbs.twimg.com/media/F9YMIJVX0AAZ6lN?format=jpg&name=small, https://pbs.twimg.com/media/F9YMMdBWgAAy0Pa?format=jpg&name=small, https://pbs.twimg.com/media/F9YMPKwXoAAmjGl?format=jpg&name=small"
