UserName,Handle,Timestamp,Text,Comments,Likes,Retweets,Views,Engagement Score,ImageURLs
Casual,@CasualVeve,2023-10-31T19:12:22.000Z,"Casual
@CasualVeve
·
4hHappy Halloween  

* A motorcycle with flaming tires with baby yoda riding it, slicing a pumpkin with a light saber. Pumpkin seeds are flying towards the camera.

#BingAI #dalle3 #aiart",3,0,39,812,4.80,"https://pbs.twimg.com/profile_images/1710794877619818496/IRk61sSZ_x96.jpg, https://abs-0.twimg.com/emoji/v2/svg/1f499.svg, https://abs-0.twimg.com/emoji/v2/svg/1f383.svg, https://pbs.twimg.com/media/F9yma4WXIAEUQID?format=jpg&name=medium"
OBravo,@jorgemigueljs,2023-10-31T17:52:37.000Z,"OBravo
@jorgemigueljs
·
5h#ai #aiart #AIphoto #dalle3 #dalle3art #art #aiart #DALLE3Beta #aiartcommunity #AIイラスト #bingimagecreater #BingAI #AIArtOlympics #AI美女

feel free to follow and retweet me ",0,0,3,56,5.36,"https://pbs.twimg.com/profile_images/1718376241948925952/gm8ZjHhE_x96.jpg, https://abs-0.twimg.com/emoji/v2/svg/1f609.svg, https://pbs.twimg.com/media/F9yUGeKXoAAmwb4?format=jpg&name=medium"
OBravo,@jorgemigueljs,2023-10-31T17:47:56.000Z,"OBravo
@jorgemigueljs
·
5h#ai #aiart #AIphoto #dalle3 #dalle3art #art #aiart #DALLE3Beta #aiartcommunity #AIイラスト #bingimagecreater #BingAI #AIArtOlympics #AI美女

feel free to follow and retweet me ",0,0,4,50,8.00,"https://pbs.twimg.com/profile_images/1718376241948925952/gm8ZjHhE_x96.jpg, https://abs-0.twimg.com/emoji/v2/svg/1f609.svg, https://pbs.twimg.com/media/F9yTC-jWYAAbQd0?format=jpg&name=medium"
Adhishri Kothiyal,@Adhishri1895,2023-10-31T17:08:58.000Z,"Adhishri Kothiyal
@Adhishri1895
·
6hHappy Howl-o-ween!

https://instagram.com/dr.snowy_thef1bbdoodle/…

#BingAI #bingimagecreator 
@bing
 @Microsoft",0,0,0,19,0.00,"https://pbs.twimg.com/profile_images/1277364380137472000/E1WbxsQF_x96.jpg, https://pbs.twimg.com/media/F9yKK8zW4AA-XHR?format=jpg&name=medium"
OBravo,@jorgemigueljs,2023-10-31T17:05:06.000Z,"OBravo
@jorgemigueljs
·
6h#ai #aiart #AIphoto #dalle3 #dalle3art #art #aiart #DALLE3Beta #aiartcommunity #AIイラスト #bingimagecreater #BingAI #AIArtOlympics #AI美女

feel free to follow and retweet me 

#bitcoin",0,0,4,52,7.69,"https://pbs.twimg.com/profile_images/1718376241948925952/gm8ZjHhE_x96.jpg, https://abs-0.twimg.com/emoji/v2/svg/1f609.svg, https://abs.twimg.com/hashflags/Bitcoin_evergreen/Bitcoin_evergreen.png, https://pbs.twimg.com/media/F9yJPTNWgAEPVzN?format=jpg&name=medium"
XJXY (bing ai art),@svarga071,2023-10-31T16:01:31.000Z,"XJXY (bing ai art)
@svarga071
·
7hGenerating Ai anime art at bingai.

#ai #aiart #aigenerated #aigeneratedartwork #animeart #anime #animegirl #bingaiart #bingai #bingaiartwork #girl #magia #kawaii #blue #whitehair #blueeyes #dragon #fantasy #fantasyart #magic #dragon #sword",0,1,2,40,7.50,"https://pbs.twimg.com/profile_images/1682888489489006595/dpWncwnK_x96.jpg, https://pbs.twimg.com/media/F9x6vSjWUAADFIb?format=jpg&name=medium"
OBravo,@jorgemigueljs,2023-10-31T14:03:28.000Z,"OBravo
@jorgemigueljs
·
9h#ai #aiart #AIphoto #dalle3 #dalle3art #art #aiart #DALLE3Beta #aiartcommunity #AIイラスト #bingimagecreater #BingAI #AIArtOlympics #AI美女

feel free to follow and retweet me ",0,0,2,83,2.41,"https://pbs.twimg.com/profile_images/1718376241948925952/gm8ZjHhE_x96.jpg, https://abs-0.twimg.com/emoji/v2/svg/1f609.svg, https://pbs.twimg.com/media/F9xfrNeXIAAfzqo?format=jpg&name=medium"
Makina,@Makina_hack,2023-10-31T14:01:05.000Z,"Makina
@Makina_hack
·
9h#BingAI 
更新情報ダウンロード中",0,4,25,299,9.70,"https://pbs.twimg.com/profile_images/1716854760538877952/FBHDuEjr_x96.jpg, https://pbs.twimg.com/media/F9xfKwDbQAAJLgv?format=jpg&name=medium"
imi-saga,@imi_saga,2023-10-31T13:30:20.000Z,"imi-saga
@imi_saga
·
9hBing先生にSCPオブジェクト「imi-saga氏」についての情報と写真を、SCP財団日本支部の様式に合わせて出力してもらった
なんでもimi-saga氏は佐賀市在住の16歳の女子高生で大麻所持の前科があるうえ、自分は佐賀市市長であると思い込んでいるらしい
#SCP
#BingAI",2,1,7,262,3.05,"https://pbs.twimg.com/profile_images/1632676982411636737/y0i-l87P_x96.png, https://pbs.twimg.com/media/F9xX3ndaEAAYzsj?format=png&name=small, https://pbs.twimg.com/media/F9xX3ndawAAwCbH?format=png&name=small, https://pbs.twimg.com/media/F9xX3ndbUAA05Mx?format=jpg&name=small, https://pbs.twimg.com/media/F9xX3nsaQAAgdot?format=jpg&name=small"
OBravo,@jorgemigueljs,2023-10-31T13:28:39.000Z,"OBravo
@jorgemigueljs
·
9h#ai #aiart #AIphoto #dalle3 #dalle3art #art #aiart #DALLE3Beta #aiartcommunity #AIイラスト #bingimagecreater #BingAI #AIArtOlympics #AI美女

feel free to follow and retweet me ",0,0,2,72,2.78,"https://pbs.twimg.com/profile_images/1718376241948925952/gm8ZjHhE_x96.jpg, https://abs-0.twimg.com/emoji/v2/svg/1f609.svg, https://pbs.twimg.com/media/F9xXr9vacAAOFxZ?format=jpg&name=medium"
WhatWasThat,@ZigZagZeric,2023-10-31T13:21:57.000Z,"WhatWasThat
@ZigZagZeric
·
9h but also  hmm… 

Bing AI’s interpretation of Homer and OA doing the movements to bring back Scott / anime style 
@britmarling
 #OA #TheOA #Homer #BingAI #DALLE3 #TheSimpsons",0,0,0,47,0.00,"https://pbs.twimg.com/profile_images/1704742803647922176/GO1ExCWQ_x96.jpg, https://abs-0.twimg.com/emoji/v2/svg/1f602.svg, https://abs-0.twimg.com/emoji/v2/svg/1f914.svg, https://pbs.twimg.com/media/F9xWNd4WIAApQu1?format=jpg&name=small, https://pbs.twimg.com/media/F9xWNdzXoAAjhC0?format=jpg&name=small, https://pbs.twimg.com/media/F9xWNd5XIAAZ1gX?format=jpg&name=small, https://pbs.twimg.com/media/F9xWNdyWwAAIlHN?format=jpg&name=small"
imi-saga,@imi_saga,2023-10-31T13:05:50.000Z,"imi-saga
@imi_saga
·
10hヤーナム市街のハロウィンイベントに参加するオールマインド嬢

本当は狩人様とのツーショットを出力してほしかったんだがな…

#ハロウィン
#AIハロウィン
#BingAI",0,0,1,100,1.00,"https://pbs.twimg.com/profile_images/1632676982411636737/y0i-l87P_x96.png, https://pbs.twimg.com/media/F9xSg_IaAAADr8x?format=jpg&name=small, https://pbs.twimg.com/media/F9xSg_DagAA9XoD?format=jpg&name=small"
OBravo,@jorgemigueljs,2023-10-31T11:21:11.000Z,"OBravo
@jorgemigueljs
·
11h#ai #aiart #AIphoto #dalle3 #dalle3art #art #aiart #DALLE3Beta #aiartcommunity #AIイラスト #bingimagecreater #BingAI #AIArtOlympics #AI美女

feel free to follow and retweet me ",0,0,4,76,5.26,"https://pbs.twimg.com/profile_images/1718376241948925952/gm8ZjHhE_x96.jpg, https://abs-0.twimg.com/emoji/v2/svg/1f609.svg, https://pbs.twimg.com/media/F9w6hC4XMAAy0He?format=jpg&name=small, https://pbs.twimg.com/media/F9w6hC6XIAAdssv?format=jpg&name=small"
OBravo,@jorgemigueljs,2023-10-31T11:11:52.000Z,"OBravo
@jorgemigueljs
·
12h#ai #aiart #AIphoto #dalle3 #dalle3art #art #aiart #DALLE3Beta #aiartcommunity #AIイラスト #bingimagecreater #BingAI #AIArtOlympics #AI美女

feel free to follow and retweet me ",0,0,2,67,2.99,"https://pbs.twimg.com/profile_images/1718376241948925952/gm8ZjHhE_x96.jpg, https://abs-0.twimg.com/emoji/v2/svg/1f609.svg, https://pbs.twimg.com/media/F9w4Y32XAAAIUrk?format=jpg&name=medium"
hydrangea,@hearthydrangea,2023-10-31T11:01:00.000Z,"hydrangea
@hearthydrangea
·
12h#BingAI が話題なのでちょっと乗っかってみたけど難しいな。
遠目で且つ薄目で見たらそれっぽいモノしか生成できないw
'The Blues Brothers'みたいなのが混ざってるしw
AIで描かせたであろう美麗なfanartが流れてくるけど
どういうワードを使ってるんだろう？
#DALLE3 #goodomens #グッドオーメンズ",0,0,0,74,0.00,"https://pbs.twimg.com/profile_images/1699600451510173696/kRAHWPzu_x96.jpg, https://pbs.twimg.com/media/F9w19E-bYAA7zNe?format=jpg&name=small, https://pbs.twimg.com/media/F9w19E9a8AA8FhE?format=jpg&name=small, https://pbs.twimg.com/media/F9w19E2bQAAyU-S?format=jpg&name=small, https://pbs.twimg.com/media/F9w19E-a0AAeciE?format=jpg&name=small"
Kendrick Shih,@kendrickshih,2023-10-31T10:53:18.000Z,"Kendrick Shih
@kendrickshih
·
12hWife and our two doggies, if they starred in a Ghibli studio animation! #samoyed #BingAI #ghiblistudio",0,0,5,153,3.27,"https://pbs.twimg.com/profile_images/1526003735675084800/dRRnQzYT_x96.jpg, https://pbs.twimg.com/media/F9w0LtsbcAA7jwV?format=jpg&name=medium"
OBravo,@jorgemigueljs,2023-10-31T10:45:44.000Z,"OBravo
@jorgemigueljs
·
12h#ai #aiart #AIphoto #dalle3 #dalle3art #art #aiart #DALLE3Beta #aiartcommunity #AIイラスト #bingimagecreater #BingAI #AIArtOlympics #AI美女

feel free to follow and retweet me ",1,0,6,162,3.70,"https://pbs.twimg.com/profile_images/1718376241948925952/gm8ZjHhE_x96.jpg, https://abs-0.twimg.com/emoji/v2/svg/1f609.svg, https://pbs.twimg.com/media/F9wybMQWEAAbz9o?format=jpg&name=medium"
Miles Walker,@4BIM,2023-10-31T06:57:09.000Z,"Miles Walker
@4BIM
·
16hHeading out to CLT via NCL and LHR. Using Bing ChatGPT4 for coding ideas. #python #blender #BingAI",1,0,0,111,0.00,"https://pbs.twimg.com/profile_images/1497345514093826053/ABTJ4b_r_x96.jpg, https://abs-0.twimg.com/emoji/v2/svg/1f49a.svg, https://abs-0.twimg.com/emoji/v2/svg/1f333.svg, https://abs-0.twimg.com/emoji/v2/svg/1f49a.svg, https://abs-0.twimg.com/emoji/v2/svg/1f1fa-1f1e6.svg, https://abs-0.twimg.com/emoji/v2/svg/1f1ea-1f1fa.svg, https://pbs.twimg.com/media/F9v-I5NWUAAP1_7?format=jpg&name=medium, https://pbs.twimg.com/media/F9v-I5QW8AA19jV?format=jpg&name=medium"
Matin Iman,@MatinIman58,2023-10-31T06:56:29.000Z,"Matin Iman
@MatinIman58
·
16hReplying to 
@FadhlinaSiddiq",0,0,0,13,0.00,"https://pbs.twimg.com/profile_images/1714463466558504960/ViBT_HhM_x96.jpg, https://abs-0.twimg.com/emoji/v2/svg/1f1f2-1f1fe.svg, https://abs-0.twimg.com/emoji/v2/svg/1f1f5-1f1f8.svg, https://abs-0.twimg.com/emoji/v2/svg/1f44d.svg, https://abs-0.twimg.com/emoji/v2/svg/1f44d.svg, https://abs-0.twimg.com/emoji/v2/svg/1f60f.svg"
WTDR,@WTDR19,2023-10-31T05:58:07.000Z,"WTDR
@WTDR19
·
17hMorning #AIArt #AIartists #BingAI",0,0,6,51,11.76,"https://pbs.twimg.com/profile_images/1714981425416667136/n2Yq7xgu_x96.jpg, https://pbs.twimg.com/media/F9vwlkea0AAHUCL?format=jpg&name=small, https://pbs.twimg.com/media/F9vwmMUaUAAznIj?format=jpg&name=small, https://pbs.twimg.com/media/F9vwnG7bkAAOPXR?format=jpg&name=small, https://pbs.twimg.com/media/F9vwoZbaAAAMED4?format=jpg&name=small"
ugie,@ugieeeeee,2023-10-31T03:59:17.000Z,"ugie
@ugieeeeee
·
19hReplying to 
@ugieeeeee
 and 
@ganjarpranowo",0,1,12,5057,0.26,"https://pbs.twimg.com/profile_images/1390303773659078660/3s9KjJq4_x96.jpg, https://pbs.twimg.com/media/F9vVbagakAA0wGy?format=jpg&name=small, https://pbs.twimg.com/media/F9vVbbtaUAA49O6?format=jpg&name=small"
Straw Hat Sean,@CptSean2151,2023-10-31T03:48:34.000Z,"Straw Hat Sean
@CptSean2151
·
19hI was thinking Timothée Chalamet could make a good Doctor, and envisioned his Doctor wearing a colourful suit. The AI gave him a bowtie as well. Bowties are cool. Lol. #DoctorWho #BingAI",0,0,2,203,0.99,"https://pbs.twimg.com/profile_images/1712983477149188097/DXzTEKTX_x96.jpg, https://pbs.twimg.com/media/F9vS-i4XgAAcFPJ?format=jpg&name=medium"
キヨートマト(トマボミング),@KIYO299,2023-10-31T03:23:06.000Z,"キヨートマト(トマボミング)
@KIYO299
·
19hそうじゃねーだろ(°ㅂ° )
#BingAI",3,0,5,202,2.48,"https://pbs.twimg.com/profile_images/1697415425527894016/qUNObsUt_x96.jpg, https://pbs.twimg.com/media/F9vNJU_agAAaYT_?format=jpg&name=large"
David,@davidJ_541,2023-10-31T03:18:44.000Z,"David
@davidJ_541
·
19hThe doctor will see you now 

#dalle3art #BingAI #spooky",0,0,1,25,4.00,"https://pbs.twimg.com/profile_images/1658739020799815680/ZxjkG3AX_x96.jpg, https://pbs.twimg.com/media/F9vMJrqaEAAmw1B?format=jpg&name=medium"
OBravo,@jorgemigueljs,2023-10-31T00:56:06.000Z,"OBravo
@jorgemigueljs
·
22h#ai #aiart #AIphoto #dalle3 #dalle3art #art #aiart #DALLE3Beta #aiartcommunity #AIイラスト #bingimagecreater #BingAI #AIArtOlympics #AI美女

feel free to follow and retweet me ",1,0,7,182,3.85,"https://pbs.twimg.com/profile_images/1718376241948925952/gm8ZjHhE_x96.jpg, https://abs-0.twimg.com/emoji/v2/svg/1f609.svg, https://pbs.twimg.com/media/F9urb4TXUAA970T?format=jpg&name=medium"
Thompson Roslyn,@StartupCham999,2023-10-31T00:04:01.000Z,"Thompson Roslyn
@StartupCham999
·
23hSpring at Karlovy Vary
Made by #ai #bingimagecreator #BingAI #bing #Bing #dalle #CHEO #follo #FolloMe #follo4follo",0,0,2,101,1.98,"https://pbs.twimg.com/profile_images/1719207450036080641/RcWHvEMs_x96.jpg, https://pbs.twimg.com/media/F9ufkTdb0AAxKUQ?format=jpg&name=small, https://pbs.twimg.com/media/F9ufkTbbMAANHaf?format=jpg&name=small, https://pbs.twimg.com/media/F9ufkTiacAAuC8l?format=jpg&name=small, https://pbs.twimg.com/media/F9ufkThacAAtcYQ?format=jpg&name=small"
Straw Hat Sean,@CptSean2151,2023-10-30T23:55:45.000Z,"Straw Hat Sean
@CptSean2151
·
23hTimothée Chalamet in Ancient Greece. AI generated. #TimotheeChalamet #BingAI",0,0,4,374,1.07,"https://pbs.twimg.com/profile_images/1712983477149188097/DXzTEKTX_x96.jpg, https://pbs.twimg.com/media/F9udr97WwAAiRa5?format=jpg&name=small, https://pbs.twimg.com/media/F9udsKiWMAAkZev?format=jpg&name=small"
OBravo,@jorgemigueljs,2023-10-30T23:36:11.000Z,"OBravo
@jorgemigueljs
·
23h#ai #aiart #AIphoto #dalle3 #dalle3art #art #aiart #DALLE3Beta #aiartcommunity #AIイラスト #bingimagecreater #BingAI #AIArtOlympics #AI美女

feel free to follow and retweet me ",1,0,4,98,4.08,"https://pbs.twimg.com/profile_images/1718376241948925952/gm8ZjHhE_x96.jpg, https://abs-0.twimg.com/emoji/v2/svg/1f609.svg, https://pbs.twimg.com/media/F9uZLREW0AALk0H?format=jpg&name=medium"
𝕸𝖊𝖑,@mermaidseye,2023-10-30T22:45:42.000Z,"𝕸𝖊𝖑
@mermaidseye
·
Oct 30Replying to 
@mermaidseye",1,0,2,110,1.82,https://pbs.twimg.com/profile_images/1659180745858904064/-kJqZq-E_x96.jpg
OBravo,@jorgemigueljs,2023-10-30T22:30:36.000Z,"OBravo
@jorgemigueljs
·
Oct 30#ai #aiart #AIphoto #dalle3 #dalle3art #art #aiart #DALLE3Beta #aiartcommunity #AIイラスト #bingimagecreater #BingAI #AIArtOlympics #AI美女

feel free to follow and retweet me 

wow #avatar",0,0,5,85,5.88,"https://pbs.twimg.com/profile_images/1718376241948925952/gm8ZjHhE_x96.jpg, https://abs-0.twimg.com/emoji/v2/svg/1f609.svg, https://pbs.twimg.com/media/F9uKJldXEAEKMrp?format=jpg&name=medium"
OBravo,@jorgemigueljs,2023-10-30T22:23:58.000Z,"OBravo
@jorgemigueljs
·
Oct 30#ai #aiart #AIphoto #dalle3 #dalle3art #art #aiart #DALLE3Beta #aiartcommunity #AIイラスト #bingimagecreater #BingAI #AIArtOlympics #AI美女

feel free to follow and retweet me 

wow #avatar",0,0,3,84,3.57,"https://pbs.twimg.com/profile_images/1718376241948925952/gm8ZjHhE_x96.jpg, https://abs-0.twimg.com/emoji/v2/svg/1f609.svg, https://pbs.twimg.com/media/F9uIoDwXAAAbERX?format=jpg&name=medium"
/imagen prompt:,@Imagenprompt,2023-10-30T19:50:20.000Z,"/imagen prompt:
@Imagenprompt
·
Oct 30Disfrutando de la serenidad en la playa al atardecer  #BingAI #bingaiimagecreator #bingaiart #InteligenciaArtificial #AIart #AIcommunity #AIArtistCommunity #aicreator #photography #photo #photorealistic #AI #aicreativity #hiperrealistic #RelaxTotal #AtardecerMágico""",0,2,6,94,8.51,"https://pbs.twimg.com/profile_images/1660088168664776716/hknd40ax_x96.jpg, https://abs-0.twimg.com/emoji/v2/svg/1f305.svg, https://abs-0.twimg.com/emoji/v2/svg/1f3d6.svg, https://pbs.twimg.com/media/F9tlgbvWAAAbJuW?format=jpg&name=small, https://pbs.twimg.com/media/F9tlgrKWoAEzv-u?format=jpg&name=small, https://pbs.twimg.com/media/F9tlg2LXYAAruDg?format=jpg&name=small, https://pbs.twimg.com/media/F9tlhCtXkAAur-G?format=jpg&name=small"
OBravo,@jorgemigueljs,2023-10-30T19:37:56.000Z,"OBravo
@jorgemigueljs
·
Oct 30Replying to 
@jorgemigueljs",0,0,6,92,6.52,"https://pbs.twimg.com/profile_images/1718376241948925952/gm8ZjHhE_x96.jpg, https://abs-0.twimg.com/emoji/v2/svg/1f602.svg, https://abs-0.twimg.com/emoji/v2/svg/1f970.svg"
WTDR,@WTDR19,2023-10-30T19:27:59.000Z,"WTDR
@WTDR19
·
Oct 30Magic Dreams. ""We are responsible for those we have tamed"" #AIArt #AIartists #FantasyArt #BingAI",0,1,10,115,9.57,"https://pbs.twimg.com/profile_images/1714981425416667136/n2Yq7xgu_x96.jpg, https://pbs.twimg.com/media/F9tgW8eaIAA39FA?format=jpg&name=small, https://pbs.twimg.com/media/F9tgXlPa4AA77Yr?format=jpg&name=small, https://pbs.twimg.com/media/F9tgYaAawAAznuO?format=jpg&name=small, https://pbs.twimg.com/media/F9tgZuCb0AAc9Pe?format=jpg&name=small"
Hu_AIHaircut,@Hu_AIHaircut,2023-10-30T19:20:06.000Z,"Hu_AIHaircut
@Hu_AIHaircut
·
Oct 30Random Generate 
#BingAI #bingimagecreator #AnimeArt #animegirl #haircut #AIart #longhair #shorthair #bobbedhair #longtoshorthair #beforeafter #hair #hairstyle #AIgirl #girl",0,3,23,770,3.38,"https://pbs.twimg.com/profile_images/1711203193189957632/9wF2KCYY_x96.jpg, https://abs-0.twimg.com/emoji/v2/svg/1f602.svg, https://pbs.twimg.com/media/F9tekzBaIAAMvbe?format=jpg&name=small, https://pbs.twimg.com/media/F9telMjbEAAJyXE?format=jpg&name=small, https://pbs.twimg.com/media/F9telklagAAZU9P?format=jpg&name=small, https://pbs.twimg.com/media/F9temDWakAAvxtK?format=jpg&name=small"
MessyKiitten,@MessyKiitten,2023-10-30T19:12:57.000Z,"MessyKiitten
@MessyKiitten
·
Oct 30Really been struggling with getting bingai to create the content I want. I always get the dog telling me that the image is unsafe, but I am still trying to produce lots of bunny content for you guys! Thank you for being patient! #BingAI #bingaigenerator #plushsuit #wam #aiart",0,0,15,454,3.30,"https://pbs.twimg.com/profile_images/1716506396693327872/kW4-9Qch_x96.jpg, https://pbs.twimg.com/media/F9tcT_8XoAAz9No?format=jpg&name=small, https://pbs.twimg.com/media/F9tcbkqXQAAX8o5?format=jpg&name=small, https://pbs.twimg.com/media/F9tcdR4W0AA7iin?format=jpg&name=small, https://pbs.twimg.com/media/F9tcvsHX0AADhsC?format=jpg&name=small"
